text_id,clause,answer,evidence,justification
authority_00452,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00452,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00452,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00452,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00452,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00452,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00452,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or contender for power in its power role."
authority_00453,D_entity,1,Ditador do Mundo,"The text explicitly names 'Ditador do Mundo', which refers to a ruler or authority-holder."
authority_00453,X_equality,0,,The text does not explicitly raise concerns about group-based discrimination or unequal treatment.
authority_00453,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00453,X_loyalty,1,"Somos uma cabala (((globalista))), raios.","The text explicitly mentions a cabal (group) discussing globalist goals and their intent to place Macron as a world dictator, indicating concern about in-group loyalty and betrayal toward a globalist cause."
authority_00453,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00453,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00453,A_assess_authority,1,"Somos uma cabala (((globalista))), raios. Assim que colocarmos o Macron no cargo de Ditador do Mundo, a conveniência política será secundária.","The text explicitly evaluates Macron's potential power role by proposing him as 'Ditador do Mundo,' implying a judgment on his fitness and legitimacy to hold such power."
authority_00454,D_entity,0,,"The text does not explicitly name or refer to any authority, leader, politician, government, or institution as per the given criteria."
authority_00454,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00454,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00454,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00454,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00454,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00454,A_assess_authority,0,,The text does not explicitly evaluate Macron's authority or fitness as a leader; it merely expresses hope that he can offer solutions.
authority_00455,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, government, or authority as per the given criteria."
authority_00455,X_equality,1,totalitarismo pode ser uma fonte de discriminação contra minorias,The text explicitly states that totalitarianism can be a source of discrimination against minorities.
authority_00455,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00455,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00455,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00455,A_order_values,0,,"The text does not explicitly evaluate or uphold obedience, hierarchy, tradition, or social order as values."
authority_00455,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role, but rather discusses potential totalitarianism as a source of discrimination."
authority_00456,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, government, or any of the other specified authority types."
authority_00456,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00456,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00456,X_loyalty,0,,"The text does not express concern about in-group loyalty or betrayal, but rather accuses a political figure of being a puppet of an external entity."
authority_00456,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00456,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00456,A_assess_authority,1,"Eles sabem que a Le Pen é uma marioneta do Putin,","The text explicitly judges the leader (Le Pen) as a puppet of Putin, assessing her fitness and legitimacy in a power role."
authority_00457,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
